object,airmass,astig1,astig2,az,band,date_obs,dimm2see,propid,expnum,exptime,magzero,magzpt,mjd_obs,nite,observer,telra,teldec,time_obs,radeg,decdeg,dtnsanam
NTH3,1.0,0.02,-0.04,257.6602,VR,2023-08-07T04:24:05.575296,-1.0,2023A-423737,1230214,120.0,31.236,26.038,60163.18339786,20230806,Lin,20:23:36.550,-30:58:30.202,04:24:05.575296,305.9022916666666,-30.97505611111111,c4d_230807_042405_opi_VR_v1.fits.fz
NTH3,1.0,0.06,0.03,258.9159,VR,2023-08-07T04:26:37.119651,-1.0,2023A-423737,1230215,120.0,31.264,26.066,60163.18515185,20230806,Lin,20:23:36.550,-30:58:30.202,04:26:37.119651,305.9022916666666,-30.97505611111111,c4d_230807_042637_opi_VR_v1.fits.fz
NTH3,1.0,-0.02,-0.03,259.858,VR,2023-08-07T04:29:07.658872,-1.0,2023A-423737,1230216,120.0,31.22,26.022,60163.1868942,20230806,Lin,20:23:36.532,-30:58:30.202,04:29:07.658872,305.9022166666666,-30.97505611111111,c4d_230807_042907_opi_VR_v1.fits.fz
NTH3,1.0,-0.05,-0.0,260.5711,VR,2023-08-07T04:31:37.187240,-1.0,2023A-423737,1230217,120.0,31.282,26.084,60163.18862485,20230806,Lin,20:23:36.550,-30:58:30.202,04:31:37.187240,305.9022916666666,-30.97505611111111,c4d_230807_043137_opi_VR_v1.fits.fz
NTH3,1.01,0.03,-0.01,261.1338,VR,2023-08-07T04:34:07.067645,-1.0,2023A-423737,1230218,120.0,31.221,26.023,60163.19035958,20230806,Lin,20:23:36.550,-30:58:30.202,04:34:07.067645,305.9022916666666,-30.97505611111111,c4d_230807_043407_opi_VR_v1.fits.fz
NTH3,1.01,-0.01,0.01,261.5703,VR,2023-08-07T04:36:37.340165,-1.0,2023A-423737,1230219,120.0,31.214,26.016,60163.19209884,20230806,Lin,20:23:36.550,-30:58:30.202,04:36:37.340165,305.9022916666666,-30.97505611111111,c4d_230807_043637_opi_VR_v1.fits.fz
NTH3,1.01,0.04,-0.04,261.9178,VR,2023-08-07T04:39:06.437432,-1.0,2023A-423737,1230220,120.0,31.228,26.03,60163.19382451,20230806,Lin,20:23:36.560,-30:58:30.202,04:39:06.437432,305.9023333333333,-30.97505611111111,c4d_230807_043906_opi_VR_v1.fits.fz
NTH3,1.01,-0.05,-0.04,262.1924,VR,2023-08-07T04:41:36.095420,-1.0,2023A-423737,1230221,120.0,31.208,26.01,60163.19555666,20230806,Lin,20:23:36.560,-30:58:30.202,04:41:36.095420,305.9023333333333,-30.97505611111111,c4d_230807_044136_opi_VR_v1.fits.fz
NTH3,1.01,0.01,0.07,262.4106,VR,2023-08-07T04:44:05.869764,-1.0,2023A-423737,1230222,120.0,31.124,25.926,60163.19729016,20230806,Lin,20:23:36.550,-30:58:30.299,04:44:05.869764,305.9022916666666,-30.975083055555555,c4d_230807_044405_opi_VR_v1.fits.fz
NTH3,1.01,-0.02,0.02,262.5786,VR,2023-08-07T04:46:36.196324,-1.0,2023A-423737,1230223,120.0,31.154,25.956,60163.19903005,20230806,Lin,20:23:36.560,-30:58:30.202,04:46:36.196324,305.9023333333333,-30.97505611111111,c4d_230807_044636_opi_VR_v1.fits.fz
JT1,1.13,-0.08,-0.12,42.4999,r,2023-08-11T04:49:11.040054,-1.0,2023B-662232,1230800,100.0,29.786,24.786,60167.20082222,20230810,Alistair Walker,22:40:00.131,-08:26:23.100,04:49:11.040054,340.0005458333333,-8.43975,c4d_230811_044911_opi_r_v1.fits.fz
JT1,1.13,-0.08,-0.12,41.7035,r,2023-08-11T04:51:20.481494,-1.0,2023B-662232,1230801,100.0,29.831,24.831,60167.20232039,20230810,Alistair Walker,22:40:00.098,-08:26:23.201,04:51:20.481494,340.0004083333333,-8.439778055555555,c4d_230811_045120_opi_r_v1.fits.fz
JT1,1.13,0.09,0.08,40.7537,r,2023-08-11T04:53:30.798738,-1.0,2023B-662232,1230802,100.0,29.826,24.826,60167.20382869,20230810,Alistair Walker,22:40:00.109,-08:26:23.201,04:53:30.798738,340.00045416666666,-8.439778055555555,c4d_230811_045330_opi_r_v1.fits.fz
JT1,1.12,-0.15,-0.04,39.7773,r,2023-08-11T04:55:41.085846,-1.0,2023B-662232,1230803,100.0,29.872,24.872,60167.20533664,20230810,Alistair Walker,22:40:00.098,-08:26:23.201,04:55:41.085846,340.0004083333333,-8.439778055555555,c4d_230811_045541_opi_r_v1.fits.fz
JT1,1.12,0.08,-0.05,38.797,r,2023-08-11T04:57:50.398058,-1.0,2023B-662232,1230804,100.0,29.842,24.842,60167.20683331,20230810,Alistair Walker,22:40:00.098,-08:26:23.201,04:57:50.398058,340.0004083333333,-8.439778055555555,c4d_230811_045750_opi_r_v1.fits.fz
JT1,1.12,-0.07,-0.03,37.7978,r,2023-08-11T04:59:59.253268,-1.0,2023B-662232,1230805,100.0,29.866,24.866,60167.20832469,20230810,Alistair Walker,22:40:00.109,-08:26:23.201,04:59:59.253268,340.00045416666666,-8.439778055555555,c4d_230811_045959_opi_r_v1.fits.fz
JT1,1.11,-0.06,-0.01,36.7553,r,2023-08-11T05:02:08.762242,-1.0,2023B-662232,1230806,100.0,29.902,24.902,60167.20982364,20230810,Alistair Walker,22:40:00.109,-08:26:23.201,05:02:08.762242,340.00045416666666,-8.439778055555555,c4d_230811_050208_opi_r_v1.fits.fz
JT1,1.11,-0.06,0.01,35.7329,r,2023-08-11T05:04:17.636428,-1.0,2023B-662232,1230807,100.0,30.016,25.016,60167.21131524,20230810,Alistair Walker,22:40:00.091,-08:26:23.201,05:04:17.636428,340.0003791666666,-8.439778055555555,c4d_230811_050417_opi_r_v1.fits.fz
JT1,1.11,0.03,0.09,34.6752,r,2023-08-11T05:06:27.034332,-1.0,2023B-662232,1230808,100.0,30.001,25.001,60167.2128129,20230810,Alistair Walker,22:40:00.098,-08:26:23.201,05:06:27.034332,340.0004083333333,-8.439778055555555,c4d_230811_050627_opi_r_v1.fits.fz
JT1,1.11,-0.02,-0.09,33.5894,r,2023-08-11T05:08:37.426935,-1.0,2023B-662232,1230809,100.0,29.994,24.994,60167.21432207,20230810,Alistair Walker,22:40:00.098,-08:26:23.201,05:08:37.426935,340.0004083333333,-8.439778055555555,c4d_230811_050837_opi_r_v1.fits.fz
JT1,1.1,-0.01,0.05,32.4833,r,2023-08-11T05:10:46.898844,-1.0,2023B-662232,1230810,100.0,30.047,25.047,60167.21582059,20230810,Alistair Walker,22:40:00.080,-08:26:23.201,05:10:46.898844,340.0003333333333,-8.439778055555555,c4d_230811_051046_opi_r_v1.fits.fz
JT1,1.1,-0.01,0.06,31.366,r,2023-08-11T05:12:55.714695,-1.0,2023B-662232,1230811,100.0,30.042,25.042,60167.21731151,20230810,Alistair Walker,22:40:00.091,-08:26:23.201,05:12:55.714695,340.0003791666666,-8.439778055555555,c4d_230811_051255_opi_r_v1.fits.fz
JT1,1.1,-0.03,-0.07,30.229,r,2023-08-11T05:15:04.997183,-1.0,2023B-662232,1230812,100.0,30.0,25.0,60167.21880784,20230810,Alistair Walker,22:40:00.109,-08:26:23.201,05:15:04.997183,340.00045416666666,-8.439778055555555,c4d_230811_051504_opi_r_v1.fits.fz
JT1,1.1,-0.01,-0.02,29.0718,r,2023-08-11T05:17:13.714780,-1.0,2023B-662232,1230813,100.0,29.981,24.981,60167.22029762,20230810,Alistair Walker,22:40:00.091,-08:26:23.201,05:17:13.714780,340.0003791666666,-8.439778055555555,c4d_230811_051713_opi_r_v1.fits.fz
JT1,1.1,0.11,0.08,27.8954,r,2023-08-11T05:19:24.307669,-1.0,2023B-662232,1230814,100.0,30.027,25.027,60167.22180912,20230810,Alistair Walker,22:40:00.098,-08:26:23.201,05:19:24.307669,340.0004083333333,-8.439778055555555,c4d_230811_051924_opi_r_v1.fits.fz
JT1,1.09,-0.12,0.11,26.6903,r,2023-08-11T05:21:33.288149,-1.0,2023B-662232,1230815,100.0,30.027,25.027,60167.22330195,20230810,Alistair Walker,22:40:00.098,-08:26:23.201,05:21:33.288149,340.0004083333333,-8.439778055555555,c4d_230811_052133_opi_r_v1.fits.fz
JT1,1.09,0.13,-0.07,25.4656,r,2023-08-11T05:23:44.365501,-1.0,2023B-662232,1230816,100.0,30.041,25.041,60167.22481905,20230810,Alistair Walker,22:40:00.080,-08:26:23.201,05:23:44.365501,340.0003333333333,-8.439778055555555,c4d_230811_052344_opi_r_v1.fits.fz
JT1,1.09,0.06,-0.14,24.2027,r,2023-08-11T05:25:54.967069,-1.0,2023B-662232,1230817,100.0,30.015,25.015,60167.22633064,20230810,Alistair Walker,22:40:00.091,-08:26:23.201,05:25:54.967069,340.0003791666666,-8.439778055555555,c4d_230811_052554_opi_r_v1.fits.fz
JT1,1.09,-0.1,-0.06,22.94,r,2023-08-11T05:28:04.603193,-1.0,2023B-662232,1230818,100.0,30.044,25.044,60167.22783106,20230810,Alistair Walker,22:40:00.080,-08:26:23.201,05:28:04.603193,340.0003333333333,-8.439778055555555,c4d_230811_052804_opi_r_v1.fits.fz
JT1,1.09,0.04,0.05,21.669,r,2023-08-11T05:30:14.781652,-1.0,2023B-662232,1230819,100.0,29.992,24.992,60167.22933775,20230810,Alistair Walker,22:40:00.070,-08:26:23.201,05:30:14.781652,340.0002916666666,-8.439778055555555,c4d_230811_053014_opi_r_v1.fits.fz
JT1,1.09,0.09,-0.08,20.3712,r,2023-08-11T05:32:23.763030,-1.0,2023B-662232,1230820,100.0,30.018,25.018,60167.23083059,20230810,Alistair Walker,22:40:00.080,-08:26:23.201,05:32:23.763030,340.0003333333333,-8.439778055555555,c4d_230811_053223_opi_r_v1.fits.fz
JT1,1.09,-0.02,0.17,19.0565,r,2023-08-11T05:34:33.682852,-1.0,2023B-662232,1230821,100.0,30.031,25.031,60167.23233429,20230810,Alistair Walker,22:40:00.091,-08:26:23.201,05:34:33.682852,340.0003791666666,-8.439778055555555,c4d_230811_053433_opi_r_v1.fits.fz
JT1,1.08,-0.05,-0.1,17.7251,r,2023-08-11T05:36:44.875127,-1.0,2023B-662232,1230822,100.0,30.04,25.04,60167.23385272,20230810,Alistair Walker,22:40:00.070,-08:26:23.201,05:36:44.875127,340.0002916666666,-8.439778055555555,c4d_230811_053644_opi_r_v1.fits.fz
JT1,1.08,0.01,0.13,16.3788,r,2023-08-11T05:38:55.384126,-1.0,2023B-662232,1230823,100.0,30.052,25.052,60167.23536324,20230810,Alistair Walker,22:40:00.080,-08:26:23.201,05:38:55.384126,340.0003333333333,-8.439778055555555,c4d_230811_053855_opi_r_v1.fits.fz
JT1,1.08,-0.02,-0.13,14.9971,r,2023-08-11T05:41:06.029466,-1.0,2023B-662232,1230824,100.0,30.006,25.006,60167.23687534,20230810,Alistair Walker,22:40:00.091,-08:26:23.201,05:41:06.029466,340.0003791666666,-8.439778055555555,c4d_230811_054106_opi_r_v1.fits.fz
JT1,1.08,0.07,-0.02,13.6324,r,2023-08-11T05:43:15.828242,-1.0,2023B-662232,1230825,100.0,29.995,24.995,60167.23837764,20230810,Alistair Walker,22:40:00.059,-08:26:23.302,05:43:15.828242,340.0002458333333,-8.439806111111112,c4d_230811_054315_opi_r_v1.fits.fz
JT1,1.08,-0.01,0.09,12.2454,r,2023-08-11T05:45:24.411527,-1.0,2023B-662232,1230826,100.0,29.965,24.965,60167.23986587,20230810,Alistair Walker,22:40:00.070,-08:26:23.201,05:45:24.411527,340.0002916666666,-8.439778055555555,c4d_230811_054524_opi_r_v1.fits.fz
JT1,1.08,0.07,-0.15,10.847,r,2023-08-11T05:47:35.097434,-1.0,2023B-662232,1230827,100.0,30.006,25.006,60167.24137844,20230810,Alistair Walker,22:40:00.091,-08:26:23.201,05:47:35.097434,340.0003791666666,-8.439778055555555,c4d_230811_054735_opi_r_v1.fits.fz
JT1,1.08,-0.03,0.11,9.4594,r,2023-08-11T05:49:43.393158,-1.0,2023B-662232,1230828,100.0,29.97,24.97,60167.24286335,20230810,Alistair Walker,22:40:00.070,-08:26:23.100,05:49:43.393158,340.0002916666666,-8.43975,c4d_230811_054943_opi_r_v1.fits.fz
JT1,1.08,-0.04,-0.02,8.0412,r,2023-08-11T05:51:52.986516,-1.0,2023B-662232,1230829,100.0,30.0,25.0,60167.24436327,20230810,Alistair Walker,22:40:00.059,-08:26:23.201,05:51:52.986516,340.0002458333333,-8.439778055555555,c4d_230811_055152_opi_r_v1.fits.fz
JT1,1.08,-0.02,0.14,6.6157,r,2023-08-11T05:54:01.974019,-1.0,2023B-662232,1230830,100.0,29.896,24.896,60167.24585618,20230810,Alistair Walker,22:40:00.070,-08:26:23.201,05:54:01.974019,340.0002916666666,-8.439778055555555,c4d_230811_055401_opi_r_v1.fits.fz
JT1,1.08,-0.03,-0.06,5.1391,r,2023-08-11T05:56:10.277383,-1.0,2023B-662232,1230831,100.0,30.009,25.009,60167.24734117,20230810,Alistair Walker,22:40:00.070,-08:26:23.100,05:56:10.277383,340.0002916666666,-8.43975,c4d_230811_055610_opi_r_v1.fits.fz
JT1,1.08,-0.01,-0.01,3.7897,r,2023-08-11T05:58:19.224773,-1.0,2023B-662232,1230832,100.0,29.948,24.948,60167.24883362,20230810,Alistair Walker,22:40:00.052,-08:26:23.201,05:58:19.224773,340.0002166666667,-8.439778055555555,c4d_230811_055819_opi_r_v1.fits.fz
JT1,1.08,-0.0,-0.07,2.3596,r,2023-08-11T06:00:28.060352,-1.0,2023B-662232,1230833,100.0,30.017,25.017,60167.25032477,20230810,Alistair Walker,22:40:00.059,-08:26:23.201,06:00:28.060352,340.0002458333333,-8.439778055555555,c4d_230811_060028_opi_r_v1.fits.fz
JT1,1.08,0.03,0.04,0.916,r,2023-08-11T06:02:37.421426,-1.0,2023B-662232,1230834,100.0,30.065,25.065,60167.25182201,20230810,Alistair Walker,22:40:00.059,-08:26:23.201,06:02:37.421426,340.0002458333333,-8.439778055555555,c4d_230811_060237_opi_r_v1.fits.fz
JT1,1.08,0.15,0.08,359.4717,r,2023-08-11T06:04:48.114381,-1.0,2023B-662232,1230835,100.0,30.027,25.027,60167.25333466,20230810,Alistair Walker,22:40:00.059,-08:26:23.201,06:04:48.114381,340.0002458333333,-8.439778055555555,c4d_230811_060448_opi_r_v1.fits.fz
JT1,1.08,-0.15,-0.13,358.0391,r,2023-08-11T06:06:56.603671,-1.0,2023B-662232,1230836,100.0,30.036,25.036,60167.2548218,20230810,Alistair Walker,22:40:00.059,-08:26:23.201,06:06:56.603671,340.0002458333333,-8.439778055555555,c4d_230811_060656_opi_r_v1.fits.fz
JT1,1.08,0.05,-0.03,356.5972,r,2023-08-11T06:09:07.373864,-1.0,2023B-662232,1230837,100.0,29.988,24.988,60167.25633535,20230810,Alistair Walker,22:40:00.052,-08:26:23.201,06:09:07.373864,340.0002166666667,-8.439778055555555,c4d_230811_060907_opi_r_v1.fits.fz
JT1,1.08,-0.03,0.05,355.1144,r,2023-08-11T06:11:17.182104,-1.0,2023B-662232,1230838,100.0,29.974,24.974,60167.25783776,20230810,Alistair Walker,22:40:00.052,-08:26:23.201,06:11:17.182104,340.0002166666667,-8.439778055555555,c4d_230811_061117_opi_r_v1.fits.fz
JT1,1.08,0.14,-0.16,353.7252,r,2023-08-11T06:13:27.283770,-1.0,2023B-662232,1230839,100.0,29.944,24.944,60167.25934356,20230810,Alistair Walker,22:40:00.070,-08:26:23.201,06:13:27.283770,340.0002916666666,-8.439778055555555,c4d_230811_061327_opi_r_v1.fits.fz
JT1,1.08,0.01,0.07,352.3086,r,2023-08-11T06:15:35.414420,-1.0,2023B-662232,1230840,100.0,29.946,24.946,60167.26082656,20230810,Alistair Walker,22:40:00.052,-08:26:23.201,06:15:35.414420,340.0002166666667,-8.439778055555555,c4d_230811_061535_opi_r_v1.fits.fz
JT1,1.08,0.02,-0.05,350.9107,r,2023-08-11T06:17:43.434830,-1.0,2023B-662232,1230841,100.0,29.955,24.955,60167.26230827,20230810,Alistair Walker,22:40:00.052,-08:26:23.201,06:17:43.434830,340.0002166666667,-8.439778055555555,c4d_230811_061743_opi_r_v1.fits.fz
JT1,1.08,0.04,-0.01,349.4996,r,2023-08-11T06:19:53.296842,-1.0,2023B-662232,1230842,100.0,29.956,24.956,60167.26381131,20230810,Alistair Walker,22:40:00.059,-08:26:23.201,06:19:53.296842,340.0002458333333,-8.439778055555555,c4d_230811_061953_opi_r_v1.fits.fz
JT1,1.08,0.01,0.09,348.1087,r,2023-08-11T06:22:02.866133,-1.0,2023B-662232,1230843,100.0,29.963,24.963,60167.26531095,20230810,Alistair Walker,22:40:00.052,-08:26:22.999,06:22:02.866133,340.0002166666667,-8.439721944444445,c4d_230811_062202_opi_r_v1.fits.fz
JT1,1.08,-0.09,-0.01,346.7396,r,2023-08-11T06:24:10.981456,-1.0,2023B-662232,1230844,100.0,29.832,24.832,60167.26679377,20230810,Alistair Walker,22:40:00.052,-08:26:23.302,06:24:10.981456,340.0002166666667,-8.439806111111112,c4d_230811_062410_opi_r_v1.fits.fz
JT1,1.08,0.08,-0.08,345.3614,r,2023-08-11T06:26:21.170189,-1.0,2023B-662232,1230845,100.0,29.902,24.902,60167.26830058,20230810,Alistair Walker,22:40:00.052,-08:26:23.201,06:26:21.170189,340.0002166666667,-8.439778055555555,c4d_230811_062621_opi_r_v1.fits.fz
JT1,1.08,0.0,-0.01,344.007,r,2023-08-11T06:28:29.138970,-1.0,2023B-662232,1230846,100.0,29.878,24.878,60167.2697817,20230810,Alistair Walker,22:40:00.070,-08:26:23.201,06:28:29.138970,340.0002916666666,-8.439778055555555,c4d_230811_062829_opi_r_v1.fits.fz
JT1,1.08,0.1,-0.01,342.6149,r,2023-08-11T06:30:38.344770,-1.0,2023B-662232,1230847,100.0,29.898,24.898,60167.27127714,20230810,Alistair Walker,22:40:00.052,-08:26:23.201,06:30:38.344770,340.0002166666667,-8.439778055555555,c4d_230811_063038_opi_r_v1.fits.fz
JT1,1.09,-0.04,-0.06,341.3411,r,2023-08-11T06:32:48.156721,-1.0,2023B-662232,1230848,100.0,29.956,24.956,60167.27277959,20230810,Alistair Walker,22:40:00.041,-08:26:23.201,06:32:48.156721,340.0001708333333,-8.439778055555555,c4d_230811_063248_opi_r_v1.fits.fz
JT1,1.09,0.03,-0.15,340.0315,r,2023-08-11T06:34:57.918969,-1.0,2023B-662232,1230849,100.0,29.982,24.982,60167.27428147,20230810,Alistair Walker,22:40:00.030,-08:26:23.100,06:34:57.918969,340.00012499999997,-8.43975,c4d_230811_063457_opi_r_v1.fits.fz
JT1,1.09,-0.03,-0.07,338.7381,r,2023-08-11T06:37:06.575216,-1.0,2023B-662232,1230850,100.0,30.051,25.051,60167.27577055,20230810,Alistair Walker,22:40:00.030,-08:26:23.201,06:37:06.575216,340.00012499999997,-8.439778055555555,c4d_230811_063706_opi_r_v1.fits.fz
JT1,1.09,0.04,0.01,337.4622,r,2023-08-11T06:39:14.624377,-1.0,2023B-662232,1230851,100.0,30.033,25.033,60167.2772526,20230810,Alistair Walker,22:40:00.041,-08:26:23.100,06:39:14.624377,340.0001708333333,-8.43975,c4d_230811_063914_opi_r_v1.fits.fz
JT1,1.09,0.0,0.03,336.2038,r,2023-08-11T06:41:23.999330,-1.0,2023B-662232,1230852,100.0,30.037,25.037,60167.27874999,20230810,Alistair Walker,22:40:00.052,-08:26:23.201,06:41:23.999330,340.0002166666667,-8.439778055555555,c4d_230811_064123_opi_r_v1.fits.fz
JT1,1.09,0.01,-0.07,334.9635,r,2023-08-11T06:43:33.137363,-1.0,2023B-662232,1230853,100.0,30.024,25.024,60167.28024465,20230810,Alistair Walker,22:40:00.041,-08:26:23.201,06:43:33.137363,340.0001708333333,-8.439778055555555,c4d_230811_064333_opi_r_v1.fits.fz
JT1,1.09,-0.11,0.0,333.6853,r,2023-08-11T06:45:43.258825,-1.0,2023B-662232,1230854,100.0,30.048,25.048,60167.28175068,20230810,Alistair Walker,22:40:00.041,-08:26:23.100,06:45:43.258825,340.0001708333333,-8.43975,c4d_230811_064543_opi_r_v1.fits.fz
JT1,1.1,-0.14,-0.01,332.5203,r,2023-08-11T06:47:53.685703,-1.0,2023B-662232,1230855,100.0,30.092,25.092,60167.28326025,20230810,Alistair Walker,22:40:00.019,-08:26:23.201,06:47:53.685703,340.00007916666664,-8.439778055555555,c4d_230811_064753_opi_r_v1.fits.fz
JT1,1.1,0.0,0.04,331.328,r,2023-08-11T06:50:03.077735,-1.0,2023B-662232,1230856,100.0,30.054,25.054,60167.28475784,20230810,Alistair Walker,22:40:00.019,-08:26:23.201,06:50:03.077735,340.00007916666664,-8.439778055555555,c4d_230811_065003_opi_r_v1.fits.fz
JT1,1.1,-0.04,0.15,330.1644,r,2023-08-11T06:52:12.407619,-1.0,2023B-662232,1230857,100.0,29.934,24.934,60167.28625472,20230810,Alistair Walker,22:40:00.041,-08:26:23.201,06:52:12.407619,340.0001708333333,-8.439778055555555,c4d_230811_065212_opi_r_v1.fits.fz
JT1,1.1,0.06,-0.03,329.0118,r,2023-08-11T06:54:22.101913,-1.0,2023B-662232,1230858,100.0,29.935,24.935,60167.28775581,20230810,Alistair Walker,22:40:00.041,-08:26:23.201,06:54:22.101913,340.0001708333333,-8.439778055555555,c4d_230811_065422_opi_r_v1.fits.fz
JT1,1.1,-0.06,0.11,327.8787,r,2023-08-11T06:56:31.579511,-1.0,2023B-662232,1230859,100.0,29.897,24.897,60167.28925439,20230810,Alistair Walker,22:40:00.041,-08:26:23.201,06:56:31.579511,340.0001708333333,-8.439778055555555,c4d_230811_065631_opi_r_v1.fits.fz
JT1,1.11,-0.04,-0.12,326.7746,r,2023-08-11T06:58:40.571386,-1.0,2023B-662232,1230860,100.0,29.988,24.988,60167.29074735,20230810,Alistair Walker,22:40:00.019,-08:26:23.201,06:58:40.571386,340.00007916666664,-8.439778055555555,c4d_230811_065840_opi_r_v1.fits.fz
JT1,1.11,0.14,0.08,325.6986,r,2023-08-11T07:00:48.543070,-1.0,2023B-662232,1230861,100.0,29.864,24.864,60167.29222851,20230810,Alistair Walker,22:40:00.030,-08:26:23.201,07:00:48.543070,340.00012499999997,-8.439778055555555,c4d_230811_070048_opi_r_v1.fits.fz
JT1,1.11,-0.0,-0.07,324.642,r,2023-08-11T07:02:57.109626,-1.0,2023B-662232,1230862,100.0,29.805,24.805,60167.29371655,20230810,Alistair Walker,22:40:00.030,-08:26:23.201,07:02:57.109626,340.00012499999997,-8.439778055555555,c4d_230811_070257_opi_r_v1.fits.fz
JT1,1.11,0.01,0.16,323.5967,r,2023-08-11T07:05:05.713107,-1.0,2023B-662232,1230863,100.0,29.757,24.757,60167.29520501,20230810,Alistair Walker,22:40:00.041,-08:26:23.201,07:05:05.713107,340.0001708333333,-8.439778055555555,c4d_230811_070505_opi_r_v1.fits.fz
JT1,1.12,-0.01,-0.04,322.5711,r,2023-08-11T07:07:14.237783,-1.0,2023B-662232,1230864,100.0,29.741,24.741,60167.29669257,20230810,Alistair Walker,22:40:00.030,-08:26:23.201,07:07:14.237783,340.00012499999997,-8.439778055555555,c4d_230811_070714_opi_r_v1.fits.fz
JT1,1.12,0.01,0.05,321.5728,r,2023-08-11T07:09:22.411660,-1.0,2023B-662232,1230865,100.0,29.863,24.863,60167.29817606,20230810,Alistair Walker,22:40:00.019,-08:26:23.201,07:09:22.411660,340.00007916666664,-8.439778055555555,c4d_230811_070922_opi_r_v1.fits.fz
JT1,1.12,0.05,-0.03,320.5929,r,2023-08-11T07:11:30.397220,-1.0,2023B-662232,1230866,100.0,29.865,24.865,60167.29965738,20230810,Alistair Walker,22:40:00.019,-08:26:23.201,07:11:30.397220,340.00007916666664,-8.439778055555555,c4d_230811_071130_opi_r_v1.fits.fz
JT1,1.12,0.07,-0.1,319.6316,r,2023-08-11T07:13:39.599915,-1.0,2023B-662232,1230867,100.0,29.83,24.83,60167.30115278,20230810,Alistair Walker,22:40:00.030,-08:26:23.302,07:13:39.599915,340.00012499999997,-8.439806111111112,c4d_230811_071339_opi_r_v1.fits.fz
JT1,1.13,0.01,0.04,318.6523,r,2023-08-11T07:15:48.818113,-1.0,2023B-662232,1230868,100.0,29.77,24.77,60167.30264836,20230810,Alistair Walker,22:40:00.008,-08:26:23.201,07:15:48.818113,340.0000333333333,-8.439778055555555,c4d_230811_071548_opi_r_v1.fits.fz
JT1,1.13,-0.05,-0.11,317.7427,r,2023-08-11T07:17:58.278208,-1.0,2023B-662232,1230869,100.0,29.889,24.889,60167.30414674,20230810,Alistair Walker,22:40:00.001,-08:26:23.201,07:17:58.278208,340.00000416666666,-8.439778055555555,c4d_230811_071758_opi_r_v1.fits.fz
JT1,1.13,-0.01,0.09,316.8226,r,2023-08-11T07:20:07.988526,-1.0,2023B-662232,1230870,100.0,29.951,24.951,60167.30564802,20230810,Alistair Walker,22:40:00.019,-08:26:23.201,07:20:07.988526,340.00007916666664,-8.439778055555555,c4d_230811_072007_opi_r_v1.fits.fz
JT1,1.14,-0.02,-0.08,315.9342,r,2023-08-11T07:22:16.506449,-1.0,2023B-662232,1230871,100.0,29.94,24.94,60167.30713549,20230810,Alistair Walker,22:40:00.008,-08:26:23.201,07:22:16.506450,340.0000333333333,-8.439778055555555,c4d_230811_072216_opi_r_v1.fits.fz
JT1,1.14,0.09,0.17,315.0563,r,2023-08-11T07:24:25.062272,-1.0,2023B-662232,1230872,100.0,29.843,24.843,60167.30862341,20230810,Alistair Walker,22:40:00.019,-08:26:23.201,07:24:25.062272,340.00007916666664,-8.439778055555555,c4d_230811_072425_opi_r_v1.fits.fz
JT1,1.15,-0.08,-0.03,314.1888,r,2023-08-11T07:26:35.056376,-1.0,2023B-662232,1230873,100.0,29.826,24.826,60167.31012797,20230810,Alistair Walker,22:40:00.019,-08:26:23.201,07:26:35.056376,340.00007916666664,-8.439778055555555,c4d_230811_072635_opi_r_v1.fits.fz
JT1,1.15,0.09,-0.04,313.3386,r,2023-08-11T07:28:45.742175,-1.0,2023B-662232,1230874,100.0,29.817,24.817,60167.31164053,20230810,Alistair Walker,22:40:00.001,-08:26:23.201,07:28:45.742175,340.00000416666666,-8.439778055555555,c4d_230811_072845_opi_r_v1.fits.fz
JT1,1.15,-0.05,0.03,312.499,r,2023-08-11T07:30:55.887564,-1.0,2023B-662232,1230875,100.0,29.798,24.798,60167.31314685,20230810,Alistair Walker,22:40:00.008,-08:26:23.201,07:30:55.887564,340.0000333333333,-8.439778055555555,c4d_230811_073055_opi_r_v1.fits.fz
JT1,1.16,0.01,-0.01,311.6821,r,2023-08-11T07:33:06.198213,-1.0,2023B-662232,1230876,100.0,29.852,24.852,60167.31465507,20230810,Alistair Walker,22:40:00.008,-08:26:23.100,07:33:06.198213,340.0000333333333,-8.43975,c4d_230811_073306_opi_r_v1.fits.fz
JT1,1.16,-0.12,0.02,310.8811,r,2023-08-11T07:35:15.680258,-1.0,2023B-662232,1230877,100.0,29.922,24.922,60167.31615371,20230810,Alistair Walker,22:40:00.001,-08:26:23.201,07:35:15.680258,340.00000416666666,-8.439778055555555,c4d_230811_073515_opi_r_v1.fits.fz
JT1,1.17,0.09,0.07,310.1079,r,2023-08-11T07:37:23.705188,-1.0,2023B-662232,1230878,100.0,29.801,24.801,60167.31763548,20230810,Alistair Walker,22:40:00.001,-08:26:23.201,07:37:23.705188,340.00000416666666,-8.439778055555555,c4d_230811_073723_opi_r_v1.fits.fz
JT1,1.17,0.04,-0.02,309.3496,r,2023-08-11T07:39:32.345452,-1.0,2023B-662232,1230879,100.0,29.982,24.982,60167.31912437,20230810,Alistair Walker,22:40:00.008,-08:26:23.201,07:39:32.345452,340.0000333333333,-8.439778055555555,c4d_230811_073932_opi_r_v1.fits.fz
